OLN	gene.description	gene.family	Gene_Name	stats_Pinfestans	stats_Cfulvum	stats_PSTVd_S23	stats_PSTVd_M	stats_Bcinerea	stats_Mincognita_7dpi	stats_Mincognita_14dpi	Pinfestans_acts	Cfulvum_acts	PSTVd_S23_acts	PSTVd_M_acts	Bcinerea_acts	Mincognita_7dpi_acts	Mincognita_14dpi_acts	Pinfestans_pval	Cfulvum_pval	PSTVd_S23_pval	PSTVd_M_pval	Bcinerea_pval	Mincognita_7dpi_pval	Mincognita_14dpi_pval	Groups
Solyc12g056510	Trihelix transcription factor GT.1	Trihelix	mRNA:Solyc12g056510.3.1	-8.37250118389837	-5.07498649999049	-1.20541793267118	-1.66408290636743	-8.65389116605708	-12.5603709107721	-6.83076568451743	0.67165804	-0.04201389	-0.02937739	-0.6847931	0.21606481	0.59879804	-0.51216626	0.5018883829392928	0.966492325878739	0.9765668913331937	0.49356343663483226	0.8289619298693112	0.549383594359701	0.6085980496979622	
Solyc12g089240	B-box zinc finger protein 22 (AHRD V3.3 *** A0A1U8F0C2_CAPAN)	DBB	mRNA:Solyc12g089240.2.1	-6.09037074342665	-4.47668865751295	2.58669085714195	3.84492116969166	-9.98115337516981	-14.3373312388722	-6.01691357144895															
Solyc12g096070	Growth-regulating factor 4 (AHRD V3.3 *** A0A2G3BQA5_CAPCH)	GRF	mRNA:Solyc12g096070.2.1	-3.08693116635067	-3.99715074588597	-0.0246452373160905	-0.370411568690671	-0.0887187076401888	2.5515808486752	-1.37913128174067															
Solyc12g099370	GATA transcription factor 23 (AHRD V3.3 *** A0A2G2VJP8_CAPBA)	GATA	mRNA:Solyc12g099370.2.1	-4.54334617773696	5.44281985912585	-1.53557480924379	-0.874021967851591	4.34499785768458	0.233047104289456	2.21625198796976	1.0617126	0.6981341	-1.118574	-1.6254332	1.1603419	-0.8792595	-2.18192	0.2885098711282777	0.4851843036785959	0.26347250362115565	0.10424691368828563	0.24606490173223805	0.3793789894592646	0.029245528139057224	Mincognita_14dpi_pval
Solyc10g081040	Unknown protein		mRNA:Solyc10g081040.1.1	-6.08062660432155	-0.848289874857384	2.31205965549316	6.45533156525085	-7.16468606033905	-9.89505433710943	1.43126144727457															
Solyc10g081100	50S ribosomal protein 5, chloroplastic (AHRD V3.3 *** A0A2G2VVL1_CAPBA)		mRNA:Solyc10g081100.3.1	-0.990522998366348	-2.70417486991075	2.47102859800123	2.33808664460968	-15.2635703863402	3.29633930209463	1.74743554794172															
Solyc10g081110	RING/U-box superfamily protein (AHRD V3.3 *** Q93YQ5_ARATH)		mRNA:Solyc10g081110.3.1	-0.661010463561552	0.418711302253169	-0.972252926187544	-0.695429419651934	-1.6230270635609	-2.89585078726764	3.67971108243041															
Solyc10g081390	Unknown protein		mRNA:Solyc10g081390.1.1	0.193132157377475	0.799297872056954	-2.84788889455381	-2.49010226306031	0.279913388640669	-10.6518888933085	-12.2260524787674															
Solyc10g081480	maltase-glucoamylase%2C intestinal protein (AHRD V3.3 *** AT5G37480.2)		mRNA:Solyc10g081480.2.1	2.59671696386216	-0.959582972938475	4.57688377980456	2.90407584374536	4.91565298392036	-1.46735174094854	-1.94806287909607															
Solyc10g081570	Marmande		mRNA:Solyc10g081570.3.1	2.07489183648396	2.48623530495493	3.03785930300651	5.68391059892126	-8.19848801943991	1.01607965006557	-0.539849398664397															
Solyc10g081870	Digalactosyldiacylglycerol synthase 1, chloroplastic (AHRD V3.3 *-* A0A1U8EIN3_CAPAN)		mRNA:Solyc10g081870.3.1	-0.890036875539706	0.312052742140639	-0.679555311856617	0.187855416171347	-0.328183115571471	-3.05406816963718	1.47834057838137															
Solyc10g081930	Cytoplasmic FM.1		mRNA:Solyc10g081930.1.1	4.18226483998709	5.01774811360859	2.19818384281285	1.1866088659499	-0.130342961829173	-3.65556104834102	1.80032716733435															
Solyc10g083180	NAD(P)-binding Rossmann-fold superfamily protein (AHRD V3.11 *** tr|A0A2U1PL19|A0A2U1PL19_ARTAN)		mRNA:Solyc10g083180.3.1	2.62334536745764	-2.80811285746596	-1.60851644205504	-2.32297143668823	-2.05119714529414	-3.28315601989523	-8.5440173533584															
Solyc10g083760	chloroplast threonine deaminase.1		mRNA:Solyc10g083760.3.1	-0.941231675877033	-4.0958795479187	8.66219854888541	3.81087878976148	-3.76648455322537	-8.04859791364682	14.2639279463627															
Solyc10g083890	Alpha carbonic anhydrase 7 (AHRD V3.3 *** A0A2G2YMM8_CAPAN)		mRNA:Solyc10g083890.2.1	-3.16424449733369	2.84129211672943	-1.42092803406086	-2.48115748012654	7.13809506151465	2.0272817070399	-3.19556672592556															
Solyc10g084170	Bag family molecular chaperone regulator mitochondrial-like (AHRD V3.3 *** A0A2K3P7D1_TRIPR)		mRNA:Solyc10g084170.1.1	-0.0370396020926147	0.944052160809359	0.188768515234903	2.16664400554427	3.43995343726064	0.301790040518124	1.78343436563029															
Solyc10g084810	Membrane protein insertion efficiency factor (AHRD V3.3 *** A0A2U1NUS4_ARTAN)		mRNA:Solyc10g084810.3.1	-3.38901186227649	-1.56191267056102	-0.232478875650683	-0.455304683664037	-3.93423400933003	-1.04895322444589	-0.594258427408719															
Solyc10g084880	Avr9/Cf-9 rapidly elicited protein 137 (AHRD V3.11 *** tr|Q9FQZ2|Q9FQZ2_TOBAC)		mRNA:Solyc10g084880.4.1	-6.37033788532674	-4.62705421526405	-0.931948640082657	2.10385087479002	-5.77083403937025	-6.33377170620132	-10.8346654656897															
Solyc10g085010	PAR1-like protein (AHRD V3.3 *** A0A2U1KIG3_ARTAN)		mRNA:Solyc10g085010.3.1	4.89016072621691	7.5996124906685	-0.714194973782819	-1.27583151083292	6.4210850992172	-1.12187976505242	-15.95419176213															
Solyc10g085050	GDP-fucose O-fucosyltransferase-like protein (AHRD V3.3 *** G7JS84_MEDTR)		mRNA:Solyc10g085050.3.1	-1.84257930057245	-0.939120098813271	2.87091538546041	2.39714703582825	-1.73707393025533	-2.53536186334324	-1.44408520574192															
Solyc10g085100	Sulfoquinovosyl transferase SQD2 (AHRD V3.3 *** A0A2G2YM20_CAPAN)		mRNA:Solyc10g085100.2.1	-10.2058956414254	-3.52689219210651	-1.0769870964344	-3.86267554810483	-3.6368883639306	-6.31297781661902	-16.8834996710756															
Solyc10g085130	RING/U-box superfamily protein (AHRD V3.3 *** F4JAD0_ARATH)		mRNA:Solyc10g085130.2.1	0.727695001175901	2.20490343761046	1.04552925148071	0.362112666685583	3.0686167643388	-3.93298067353489	0.159815261835152															
Solyc10g085180	PHD finger protein ALFIN-LIKE.1		mRNA:Solyc10g085180.2.1	2.12031712494521	1.00504269528145	-0.0877542507555974	-0.169998142942543	3.52666901154602	-0.4113820487107	1.36002737394956															
Solyc10g085310	Abscisic acid receptor PYL5 (AHRD V3.3 *** A0A1U8EIS0_CAPAN)		mRNA:Solyc10g085310.1.1	-3.72754210358644	1.07718499336064	0.0125518311864777	-1.33538526954074	-2.57530266509749	0.545807316531678	-17.2574383038508															
Solyc10g085340	Protein DETOXIFICATION (AHRD V3.3 *** A0A328E6G5_9ASTE)		mRNA:Solyc10g085340.1.1	-11.194623478896	-3.39943787424652	-0.934028833679698	-0.151817305990093	-13.4827560401028	-0.264270935414702	0.204677584852348															
Solyc10g085410	Cactin (AHRD V3.3 *** A0A2G3BFE1_CAPCH)		mRNA:Solyc10g085410.3.1	-0.153678674212001	1.30368196956632	2.49135522455932	2.6160372982685	2.26072508589522	-1.36699610608163	2.70997878267397															
Solyc10g085450	Non-specific serine/threonine protein kinase (AHRD V3.3 *** G4XMX4_SOLLC)		mRNA:Solyc10g085450.3.1	-0.59549671634508	-0.817117748808257	2.67481737689117	3.54399149574761	0.539967349976654	-4.81699979178527	-0.475734537550029															
Solyc10g085490	F-box protein PP2-A15 (AHRD V3.3 *** A0A2G3BFE3_CAPCH)		mRNA:Solyc10g085490.3.1	-1.8384414507459	-1.95152765349953	-0.603447715150306	-0.424012405734948	-4.91054205097225	3.86370253902039	2.15137685704722															
Solyc10g085590	Protein ELC (AHRD V3.3 *** A0A2G3BFL9_CAPCH)		mRNA:Solyc10g085590.1.1	-0.394478193553527	-1.00524361808286	-3.42606150515822	-0.716771345295077	-4.33318051479016	-6.25731784265241	1.51851818085789															
Solyc10g085680	Serine/threonine-protein kinase STN8, chloroplastic (AHRD V3.3 *** A0A2G2VU68_CAPBA)		mRNA:Solyc10g085680.2.1	-4.41545839880222	-2.4453079440297	0.35611875764002	0.839301796340855	-4.64126207024948	0.966464893219994	0.257007678096563															
Solyc10g085800	PLATZ transcription factor family protein (AHRD V3.3 *** F4IHN4_ARATH)		mRNA:Solyc10g085800.2.1	3.22229583990637	-1.12903088365285	-1.35533283952101	-1.64449837151656	-4.67388020769271	-3.46172182657389	-2.36471755820536															
Solyc10g085920	UDP-glucuronic acid decarboxylase.1		mRNA:Solyc10g085920.3.1	3.85000289324757	-1.20526356797913	-2.78016791451321	-0.41551230972036	5.04774242889715	2.98276160157969	-4.47051292619448															
Solyc10g085970	Protein MODIFIER OF SN.1		mRNA:Solyc10g085970.3.1	-4.31742052044083	-0.73095078078083	-0.419434484519258	1.43317626296195	-9.5051666157727	-2.58829297613912	0.699768860222928															
Solyc10g085990	Serine/threonine-protein kinase (AHRD V3.3 *** A0A2G2YLJ8_CAPAN)		mRNA:Solyc10g085990.3.1	0.245095197759643	1.21566908450647	2.15741305231738	2.75227180815743	-1.53598442266533	2.06827041754921	-3.36891317282359															
Solyc10g086070	WD40 repeat (AHRD V3.3 *** A0A200QIA1_9MAGN)		mRNA:Solyc10g086070.2.1	4.63010573648499	4.8345087089302	1.72678718375989	1.59365308569843	4.03227905966138	-3.79233951387394	-0.337276206277138															
Solyc10g086120	CASP-like protein (AHRD V3.3 *** S8D9C8_9LAMI)		mRNA:Solyc10g086120.2.1	-2.90521257424063	2.63966524845136	0.0258327058533945	0.788035848866031	-0.650100376196328	2.06331528201177	1.88744205820406															
Solyc10g086650	Glyoxal oxidase (AHRD V3.3 *** A0A200R4V9_9MAGN)		mRNA:Solyc10g086650.1.1	-6.47874578941582	-3.81368718078608	-1.69886448056677	-1.72818345541665	-7.71221694945172	7.96729935436722	2.3678630872215															
Solyc11g005020	Protein translocase subunit SecA (AHRD V3.3 *** A0A1J7H8J9_LUPAN)		mRNA:Solyc11g005020.3.1	-3.91429635681768	1.09332782352398	-1.84195818028881	-2.5617384934884	-1.68544623648739	-1.979741208534	-0.247358717521517															
Solyc11g005050	Mitochondrial ATP synthase subunit (AHRD V3.3 *** A0A2K3PHV4_TRIPR)		mRNA:Solyc11g005050.2.1	9.46798965082926	0.761423158026029	-0.717708028714689	-1.04709086020783	13.8775015996433	-0.35241328591533	-2.68715351172283															
Solyc11g005130	Wound-responsive family protein (AHRD V3.3 *** A0A2U1Q4D9_ARTAN)		mRNA:Solyc11g005130.2.1	2.6418293798581	2.19875251117932	2.38439594148381	1.79433826587644	1.35803111091713	1.10954211139781	2.96663303894598															
Solyc11g005280	RING-H2 finger protein ATL78 (AHRD V3.3 *** A0A2G3B1W2_CAPCH)		mRNA:Solyc11g005280.1.1	-6.60333825510573	-1.72503427842672	-1.07939796633116	-1.3909565259293	0.981433881976947	1.26672463195131	1.66530455496505															
Solyc01g088620	Ferredoxin-like protein (AHRD V3.3 *** Q8GYG8_ARATH)		mRNA:Solyc01g088620.3.1	-2.28591886262178	-3.59689827878536	0.159167251785332	0.0326872633976534	-4.50500075330093	-2.62165486700427	-1.03949195805467															
Solyc01g088630	RING/U-box superfamily protein (AHRD V3.3 *-* A0A2U1N3Q0_ARTAN)		mRNA:Solyc01g088630.3.1	2.44533009758776	-3.36518806805748	0.267010789274218	0.734760051722668	-1.30605448929253	-0.53090265179076	0.0827493435377241															
Solyc01g088690	Protein kinase superfamily protein (AHRD V3.3 *** A0A2U1KAY9_ARTAN)		mRNA:Solyc01g088690.3.1	3.37000346722885	3.58623897686848	-0.041925554835502	-0.852572569183901	7.97091492901253	-1.54149076630567	-3.42826283500561															
Solyc01g089870	Pentatricopeptide repeat-containing protein (AHRD V3.3 *** A0A1U8F0K6_CAPAN)		mRNA:Solyc01g089870.3.1	-7.47684030453638	0.90859780443107	-2.08589893610561	-1.39407065961339	-6.35595391774934	0.621139530222207	-0.863313827176967															
Solyc01g090140	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein (AHRD V3.3 *-* F4IV21_ARATH)		mRNA:Solyc01g090140.3.1	-1.64122677937614	1.11964667445794	-0.018895341419193	-0.992617298882325	0.0	0.646489416595889	5.06119680966642															
Solyc01g090590	Alpha/beta-Hydrolases superfamily protein (AHRD V3.3 *** A0A2U1P0W9_ARTAN)		mRNA:Solyc01g090590.3.1	3.35941784698061	1.51742040794418	0.36791693838605	-0.436240843639746	2.44178005539901	-3.48545116371261	3.32177855368788															
Solyc01g090650	SNF2 domain-containing protein / helicase domain-containing protein (AHRD V3.3 *** A0A1P8AXX5_ARATH)		mRNA:Solyc01g090650.1.1	-0.341844415735986	8.58240609263475	1.99294814131064	2.02061730005078	4.82861915566824	-0.343485414998364	-2.32485017306206															
Solyc01g090690	Elongation factor G, mitochondrial (AHRD V3.11 *** tr|A0A1U8EDZ1|A0A1U8EDZ1_CAPAN)		mRNA:Solyc01g090690.5.1	0.309434218823198	3.87921097122488	-0.598895071340093	-0.743520393864923	8.34944922924867	1.48475621988948	4.99291372129216															
Solyc01g090710	Malate dehydrogenase (AHRD V3.11 *** tr|Q645N0|Q645N0_SOLLC)		mRNA:Solyc01g090710.4.1	-6.01178445312469	-1.64329836456877	-0.911454984096218	-0.486987229601073	-1.99545365716393	2.45618678662384	-4.06653666602186															
Solyc01g091130	Nitroreductase family protein (AHRD V3.3 *** A0A2K3NXL4_TRIPR)		mRNA:Solyc01g091130.4.1	-6.82891189429634	-0.23870327067181	0.549907517411649	2.34330436589977	-2.75970962595909	0.398477208434557	4.5355392428541															
Solyc01g091530	Fasciclin-like arabinogalactan protein (AHRD V3.11 *** tr|E3WHD6|E3WHD6_9ROSI)		mRNA:Solyc01g091530.5.1	-2.32270567373825	-7.74995974021965	-2.5349135808754	-3.06384390498377	-14.0265783558813	8.23762516948441	-1.54225657228851															
Solyc01g091700	F-box protein PP2-A15 (AHRD V3.11 *** tr|A0A2G3AGV7|A0A2G3AGV7_CAPAN)		mRNA:Solyc01g091700.5.1	0.312612394166855	-1.80779310337055	0.853715893167595	2.81946493920709	1.90123269751862	1.8598633501597	1.57176950633199															
Solyc01g091930	Subtilisin-like protease SBT4.14 (AHRD V3.11 *** tr|A0A2G3AGX3|A0A2G3AGX3_CAPAN)		mRNA:Solyc01g091930.3.1	2.58021307580102	0.174835377484427	0.423168491846969	-1.10378544099741	-0.338402861578067	2.83526419242552	-2.59109395412443															
Solyc01g091940	CRS2-associated factor 1, mitochondrial (AHRD V3.3 *** A0A2G2W3S2_CAPBA)		mRNA:Solyc01g091940.3.1	0.341108028530186	1.9234514840497	-1.51354486506662	-1.78400656765904	-1.18937012280813	-1.54876491663392	3.28971736664283															
Solyc01g093990	Glyoxylate/hydroxypyruvate reductase HPR3 (AHRD V3.3 *** A0A2G3AGX8_CAPAN)		mRNA:Solyc01g093990.3.1	-4.29974596865293	-1.88312442479814	-1.16360012167066	-1.11331038804302	-8.1040047236565	1.45754062142758	0.78451759511194															
Solyc01g094230	Riboflavin biosynthesis protein PYRR, chloroplastic (AHRD V3.3 *-* A0A2G3CU21_CAPCH)		mRNA:Solyc01g094230.4.1	3.39209404000844	-1.31184746772345	-0.941530290222567	-0.308271484657852	-2.3619040461296	3.99530327519504	-5.35421902741156															
Solyc01g094590	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein (AHRD V3.3 *** A0A2U1MX46_ARTAN)		mRNA:Solyc01g094590.4.1	2.07352793803386	0.671973106505307	-2.9509704130422	-1.95648089265988	2.83603072069306	0.304115633495541	8.43656024993475															
Solyc01g094620	Mediator of RNA polymerase II transcription subunit 12 (AHRD V3.3 *** A0A2G2YXN8_CAPAN)		mRNA:Solyc01g094620.3.1	-0.16047621915422	-1.29769721796614	1.38205263491987	2.94035851941628	-0.0127637167705075	-0.968278593254404	2.2859974835718															
Solyc01g094680	Signal peptide peptidase-like 4 (AHRD V3.11 *** tr|A0A2G3BSX8|A0A2G3BSX8_CAPCH)		mRNA:Solyc01g094680.5.1	-2.18181768956663	0.497956412631693	3.28346259007926	1.15453260878239	-5.60146425728529	-0.0753057966034249	-2.36858960165537															
Solyc01g094700	Glycerol-3-phosphate acyltransferase, expressed (AHRD V3.11 *** tr|D8L9N9|D8L9N9_WHEAT)		mRNA:Solyc01g094700.5.1	1.71768541437555	-8.0641205697356	-3.34902565850277	-1.9023582964164	-7.1517997053817	14.4377217722971	6.98031478507654															
Solyc01g094720	Phosphate transporter (AHRD V3.3 *** A0A2H4H6T0_MALDO)		mRNA:Solyc01g094720.3.1	-6.41558413080696	-2.73426411521541	-2.15430473878894	-1.71433690995622	-7.81605570344048	4.08927900665121	3.83636731921178															
Solyc01g094750	Cytochrome P450 (AHRD V3.11 *** tr|A0A2U1NG86|A0A2U1NG86_ARTAN)		mRNA:Solyc01g094750.5.1	2.92065543971453	-2.52671444328056	-1.93290286610307	-1.56865047242643	-3.38192372895361	3.88714986027657	1.48887411596044															
Solyc01g094820	ARID domain-containing protein (AHRD V3.3 *** A0A1Q3B9R1_CEPFO)		mRNA:Solyc01g094820.3.1	1.8807413529045	-0.765624567234186	-1.09033866811674	-0.965075048514384	0.85599924713734	-2.98695560464928	-0.162714119667703															
Solyc01g094890	Ferric reduction oxidase 2 (AHRD V3.3 *** A0A2G2W6D0_CAPBA)		mRNA:Solyc01g094890.4.1	-0.117879516888967	-0.356816105914489	1.44507215575752	-1.04486067712877	-4.41836657571303	-4.29834676355622	2.35708604007493															
Solyc01g095000	Nuclear transport factor 2 (NTF2) family protein (AHRD V3.3 *** B4FRE7_MAIZE)		mRNA:Solyc01g095000.3.1	-9.30807938128182	-3.05277488920634	0.658041715680847	-0.491687255007136	-9.95107617463098	-0.673702869091646	4.10780943094474															
Solyc01g095130	E4 SUMO-protein ligase PIAL1-like isoform .1		mRNA:Solyc01g095130.4.1	2.97043556257731	1.45174535778981	-0.556463914799318	-0.263161700885667	-1.41458647259409	-0.0494289839987745	-3.63638259722841															
Solyc01g095140	Desiccation protectant protein Lea14-like protein (AHRD V3.11 *** tr|A0A2G3BT76|A0A2G3BT76_CAPCH)		mRNA:Solyc01g095140.5.1	3.5617989746163	2.8113383646578	1.45602403634841	7.53051573590698	-11.7668080808528	1.62503007061411	-3.67499575560984															
Solyc01g095160	Pentatricopeptide repeat-containing protein (AHRD V3.3 *** A0A2G3DBJ5_CAPCH)		mRNA:Solyc01g095160.3.1	-2.91176184757865	7.22144712801879	-2.63895349600136	0.0740515887487969	-0.603872280841778	3.52114008290511	1.85451909267743															
Solyc01g095200	proteinase inhibitor 2		mRNA:Solyc01g095200.3.1	2.72696036020445	-1.14436612926544	0.896154503724544	-0.617345835548801	-2.94828341095344	-17.8448208567972	2.0952691340605															
Solyc01g095220	Unknown protein		mRNA:Solyc01g095220.2.1	-0.812290449048357	2.97101995116517	1.47892029084016	1.79761097965174	1.6548918113313	-3.8492246193933	2.02448470067876															
Solyc01g095320	Bag family molecular chaperone regulator 6-like protein (AHRD V3.3 *** A0A2K3PRI9_TRIPR)		mRNA:Solyc01g095320.4.1	-0.300780729183493	10.9732447056928	-2.73337740503884	-1.14998495445285	0.766862472898729	4.15878151712069	7.64742577962589															
Solyc01g095370	F-box/kelch-repeat protein (AHRD V3.3 *** A0A1U8DT00_CAPAN)		mRNA:Solyc01g095370.3.1	-0.100005448302089	-0.0514298629178241	-3.43160419365689	-2.92844149840531	-3.43505264656063	-0.004800397776711	5.7297526987919															
Solyc01g095450	GDSL esterase/lipase (AHRD V3.11 *** tr|A0A2G2W6L9|A0A2G2W6L9_CAPBA)		mRNA:Solyc01g095450.5.1	-5.47237643553528	-2.86536992447613	-1.04101911221761	-0.837920798315409	-7.69863971020027	0.0	-0.922725757414111															
Solyc01g095670	Rhodanese-like domain-containing protein 4, chloroplastic (AHRD V3.3 *** A0A2G2YYH2_CAPAN)		mRNA:Solyc01g095670.4.1	-3.90713707818226	-3.03695339175048	1.03454954692424	-0.886031982867921	-13.7462497726997	9.84638399285552	4.61861762210305															
Solyc01g095700	Abscisic acid receptor PYL10 (AHRD V3.3 *** A0A2G3BTC1_CAPCH)		mRNA:Solyc01g095700.3.1	-2.41123717505955	0.920723868125426	5.1563695031852	3.38142603157657	-1.37096936910431	0.841392954939412	4.25623601691269															
Solyc01g095770	Cyclic nucleotide-gated channel 7 (AHRD V3.3 *** A0A2U8YLK9_TOBAC)		mRNA:Solyc01g095770.3.1	-0.221560287951744	-0.172054945084486	4.01960430782361	8.34332371144004	-0.178869210510934	-3.30007570568121	-4.40856357745243															
Solyc01g096140	Aluminum-activated malate transporter 10 (AHRD V3.3 *** A0A2G2YY99_CAPAN)		mRNA:Solyc01g096140.3.1	-2.62948764687438	-0.357135395441515	-0.619602500364426	0.115512093950791	0.0	-4.4553956280492	-1.05978117960161															
Solyc01g096210	Pentatricopeptide repeat (AHRD V3.11 *** tr|A0A200Q2Z2|A0A200Q2Z2_9MAGN)		mRNA:Solyc01g096210.5.1	-1.82244699138721	-2.54010117700746	-0.468480627991014	0.109278010585237	0.022900033154548	-2.62777906925496	4.72166236474192															
Solyc01g096230	P-loop containing nucleoside triphosphate hydrolases superfamily protein (AHRD V3.3 *** A0A2U1NSJ9_ARTAN)		mRNA:Solyc01g096230.4.1	3.07111767775847	0.138238475369961	-1.5394109993935	0.0112768635694864	3.71612801626529	-3.84836059230655	-6.18074330802828															
Solyc01g096250	proline-rich receptor-like protein kinase PERK2 (AHRD V3.3 *-* A0A2I4GSB7_9ROSI)		mRNA:Solyc01g096250.2.1	-7.03982549443364	-3.79189641751327	-1.48353141877753	-0.245338739485122	-9.19487390892841	17.2378855576361	1.38884689489145															
Solyc01g096350	CDPK-related kinase 4 (AHRD V3.3 *** A0A2G2W6Y9_CAPBA)		mRNA:Solyc01g096350.3.1	0.586337932697403	0.802744776506505	3.98491323364518	3.11988296302564	-3.43641103644377	-5.18351581622746	-3.69709378013487															
Solyc01g096460	RING-type E3 ubiquitin transferase (AHRD V3.3 *-* T1R384_DATGL)		mRNA:Solyc01g096460.2.1	4.68458359161723	1.26082839874851	2.4826363156757	6.00833302519456	0.498290269626546	-1.08087616578417	-4.51606122904505															
Solyc01g096510	Sigma factor binding protein 1, chloroplastic (AHRD V3.3 *** A0A2G2W6X7_CAPBA)		mRNA:Solyc01g096510.2.1	3.30657747302376	2.03088445412767	0.896616113875601	0.924350770246205	7.23389849000611	-2.54818372331829	1.54307785872664															
Solyc01g096530	Trafficking protein particle complex subunit (AHRD V3.3 *** A0A1U8DVU7_CAPAN)		mRNA:Solyc01g096530.3.1	3.43806607149469	-0.170430951034251	-0.298655268509415	-0.0931865806691002	2.78778558283953	-1.41656201777732	0.726746859023456															
Solyc01g096940	Protein kinase (AHRD V3.11 *** tr|Q2HVC0|Q2HVC0_MEDTR)		mRNA:Solyc01g096940.5.1	-0.738348752321098	0.615141413857813	-1.76273196124218	-4.09413759201548	-0.224690229663944	-3.09717987985974	-3.03429788696479															
Solyc01g097380	NAD(P)-linked oxidoreductase, aldo/keto reductase family protein (AHRD V3.3 *** A0A1Y1HY98_KLENI)		mRNA:Solyc01g097380.2.1	3.11612349759472	1.23324256081586	-0.0686855001705258	0.02706769674037	8.00042300680736	-0.402187657709686	-7.5650488092034															
Solyc11g005720	VQ motif family protein (AHRD V3.3 *** B6SZE5_MAIZE)		mRNA:Solyc11g005720.1.1	-1.14666563308583	-0.596871692266324	1.20462059053098	1.98794431563649	1.75335360009194	-6.22521238929701	-4.23755745637158															
Solyc11g005790	Protein trichome berefringence-like 7 (AHRD V3.11 *** tr|A0A2G3B1R7|A0A2G3B1R7_CAPCH)		mRNA:Solyc11g005790.4.1	3.60777861950566	3.01651185398126	-1.49861919448595	-0.807778065015194	3.04988003633295	-3.15935165460929	1.01840963223466															
Solyc11g006030	RING-type E3 ubiquitin transferase (AHRD V3.3 *** A0A2G2VFH1_CAPBA)		mRNA:Solyc11g006030.1.1	8.19982952182325	4.66240409560024	0.0666651764506037	1.78081316351705	7.03908698524929	-3.44839272657083	-10.4335435505687															
Solyc11g006040	Receptor protein kinase (AHRD V3.3 *** A0A2R6RJ70_ACTCH)		mRNA:Solyc11g006040.2.1	-0.611751997726932	-6.84147042414978	-2.94720353244159	-1.06613120799737	-9.25269351597271	-4.64688111506714	-10.0184408817975															
Solyc11g006080	nucleolar/coiled-body phosphoprotein (AHRD V3.3 *** AT3G04560.1)		mRNA:Solyc11g006080.2.1	-2.85291084169621	-0.211671920490822	1.94515088253089	0.706384313975008	0.874732659332782	-2.32152996953628	-6.99859111931803															
Solyc11g006110	Glycosyltransferase (AHRD V3.3 *-* A0A1J3D183_NOCCA)		mRNA:Solyc11g006110.1.1	-0.219251050699762	-0.0378707136084557	0.353319097324959	0.745190425013516	2.50842151847203	3.19046042874773	-5.07456659762457															
Solyc11g006180	ethylene receptor homolog (ETR5)		mRNA:Solyc11g006180.2.1	-2.79726727174279	1.12983890188788	2.01055020667074	2.49572765864128	0.34336641759134	3.55461680603771	8.36819060048381															
Solyc11g006400	Mitochondrial glycoprotein (AHRD V3.3 *** A0A200Q9R6_9MAGN)		mRNA:Solyc11g006400.2.1	-1.10628712441262	1.426131751101	-0.781250461821895	-0.0871994005606707	0.0921467999993479	-1.50941985730956	0.574591052120431															
Solyc11g006700	Pentatricopeptide repeat-containing protein (AHRD V3.3 *** A0A1U8EYC4_CAPAN)		mRNA:Solyc11g006700.1.1	-3.07354851866708	4.5899612341516	-0.728010503279473	-0.694861918752207	-0.411467664524896	-5.03478823334829	0.419780611369379															
Solyc11g006710	Cationic amino acid transporter (AHRD V3.3 *** S8DTC6_9LAMI)		mRNA:Solyc11g006710.2.1	-6.38508206536112	-8.60634381228415	-2.64431332542768	0.221629908407648	-4.28362865029845	-4.36696632493336	1.36018100606622															
Solyc11g006760	multiple myeloma tumor-associated protein 2 homolog (AHRD V3.3 *-* A0A2I4E2S4_9ROSI)		mRNA:Solyc11g006760.3.1	5.60521012375097	0.244301579518549	0.109663185935519	2.0782397133676	6.92768054519485	0.0411881311170157	1.50998225129939															
Solyc11g006960	spectrin beta chain%2C brain (AHRD V3.3 *** AT5G22450.3)		mRNA:Solyc11g006960.2.1	1.92286786414182	0.634574895485669	1.34323512777611	2.55523040773691	-5.01081866832715	7.57749362391688	0.891114781319781															
Solyc11g007160	RNA-binding (RRM/RBD/RNP motifs) family protein (AHRD V3.3 *** A0A1I9LPX6_ARATH)		mRNA:Solyc11g007160.2.1	-6.23453664039815	-0.380649262518068	-0.866579709656744	-0.983623309447367	-9.42562710749281	3.01510760363062	-2.40886186053603															
Solyc11g007360	BnaA09g09900D protein (AHRD V3.3 *-* A0A078ICT6_BRANA)		mRNA:Solyc11g007360.1.1	2.96074945254494	2.7810195697246	0.902110246648492	-1.05277125649214	1.39008651224524	4.51591564472609	-0.958052801764209															
Solyc11g007720	Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex (AHRD V3.3 *** A0A1U8F4C0_CAPAN)		mRNA:Solyc11g007720.2.1	6.39888270839483	0.25952640104703	0.918454181467404	2.93537620073155	12.9009280960352	-5.00147901309455	-10.4404443736374															
Solyc11g007770	Glycosyltransferase family protein 64 protein C5 (AHRD V3.3 *** A0A2G2VEI7_CAPBA)		mRNA:Solyc11g007770.2.1	2.86492747527906	4.61805207726322	3.94830269905482	1.8421149168455	21.4275105072937	-0.745146438583731	-12.3499925806223															
